[2196, [2, 12, 24, 28, 35, 42, 45, 56, 60, 63, 70]]
[2201, [2, 12, 24, 28, 36, 40, 45, 56, 60, 63, 72]]
[2206, [2, 12, 24, 30, 35, 40, 45, 48, 60, 63, 80]]
[2211, [2, 12, 30, 32, 35, 36, 40, 42, 45, 70, 96]]
[2216, [2, 12, 20, 36, 40, 42, 45, 48, 56, 60, 80]]
[2221, [2, 12, 24, 28, 36, 40, 42, 56, 60, 70, 72]]
[2226, [2, 12, 20, 35, 36, 42, 45, 56, 60, 63, 72]]
[2231, [2, 12, 24, 28, 35, 40, 42, 56, 63, 70, 72]]
[2236, [2, 12, 21, 35, 36, 40, 45, 48, 56, 70, 80]]
[2241, [2, 14, 18, 28, 36, 40, 45, 56, 60, 63, 84]]
[2246, [2, 12, 24, 28, 35, 36, 45, 60, 63, 70, 72]]
[2251, [2, 12, 21, 35, 36, 40, 42, 48, 60, 72, 80]]
[2256, [2, 10, 30, 36, 40, 42, 45, 48, 56, 60, 80]]
[2261, [2, 12, 20, 35, 36, 42, 45, 48, 60, 70, 80]]
[2266, [2, 10, 28, 35, 40, 42, 45, 56, 60, 63, 70]]
[2271, [2, 12, 21, 35, 36, 40, 42, 45, 63, 72, 84]]
[2276, [2, 12, 20, 35, 36, 40, 45, 48, 63, 72, 80]]
[2281, [2, 12, 20, 28, 40, 45, 48, 56, 60, 63, 80]]
[2286, [2, 12, 21, 35, 36, 40, 42, 45, 60, 72, 90]]
[2291, [2, 12, 18, 35, 40, 42, 48, 56, 60, 63, 80]]
[2296, [2, 10, 28, 36, 40, 42, 45, 48, 56, 70, 80]]
[2301, [2, 10, 30, 35, 36, 42, 45, 48, 60, 70, 80]]
[2306, [2, 10, 28, 35, 36, 42, 45, 56, 63, 70, 72]]
[2311, [2, 12, 20, 28, 35, 42, 56, 60, 63, 70, 72]]
[2316, [2, 10, 28, 35, 36, 40, 45, 60, 63, 70, 72]]
[2321, [2, 10, 28, 30, 40, 45, 48, 56, 60, 63, 80]]
[2326, [2, 12, 18, 35, 40, 42, 45, 56, 60, 63, 90]]
[2331, [2, 10, 30, 35, 36, 40, 42, 56, 60, 63, 90]]
[2336, [2, 10, 24, 35, 42, 45, 48, 56, 60, 63, 80]]
[2341, [2, 10, 28, 30, 40, 42, 48, 56, 60, 70, 80]]
[2346, [2, 12, 18, 35, 36, 42, 45, 60, 63, 70, 84]]
[2351, [2, 10, 28, 30, 35, 42, 56, 60, 63, 70, 72]]
[2356, [2, 12, 18, 36, 40, 42, 45, 48, 56, 80, 90]]
[2361, [2, 10, 24, 36, 40, 42, 48, 56, 60, 72, 80]]
[2366, [2, 9, 35, 36, 40, 42, 48, 56, 60, 63, 80]]
[2371, [2, 10, 24, 35, 40, 42, 48, 56, 63, 72, 80]]
[2376, [2, 10, 28, 30, 40, 42, 45, 56, 60, 70, 90]]
[2381, [2, 10, 24, 36, 40, 42, 45, 56, 63, 72, 84]]
[2386, [2, 10, 24, 35, 36, 45, 48, 60, 63, 72, 80]]
[2391, [2, 10, 28, 30, 36, 40, 48, 60, 70, 72, 80]]
[2396, [2, 10, 21, 36, 42, 45, 56, 60, 63, 70, 72]]
[2401, [2, 9, 35, 36, 40, 42, 45, 56, 60, 63, 90]]
[2406, [2, 9, 35, 36, 40, 42, 45, 48, 70, 72, 80]]
[2411, [2, 9, 28, 40, 42, 45, 48, 56, 60, 70, 80]]
[2416, [2, 10, 24, 36, 40, 42, 45, 48, 70, 80, 84]]
[2421, [2, 9, 28, 35, 42, 45, 56, 60, 63, 70, 72]]
[2426, [2, 10, 24, 28, 40, 48, 56, 60, 63, 72, 80]]
